x_mm,y_mm,active,initial_dome_height_mm,height_mm,growth_thickness_mm,biomass,eps,active_sediment_mm,layer_id
18.000000,21.000000,1.000000,7.913665,17.516835,9.253170,0.188585,0.185225,0.284242,8.000000
19.000000,21.000000,1.000000,7.965497,17.540360,9.224863,0.188618,0.185244,0.286945,8.000000
20.000000,21.000000,1.000000,7.982753,17.550685,9.217932,0.188630,0.185251,0.283712,9.000000
21.000000,21.000000,1.000000,7.965497,17.546020,9.230523,0.188621,0.185245,0.283547,8.000000
22.000000,21.000000,1.000000,7.913665,17.522578,9.258914,0.188591,0.185227,0.288427,8.000000
23.000000,21.000000,1.000000,7.827071,17.482855,9.305785,0.188541,0.185199,0.287143,8.000000
24.000000,21.000000,1.000000,7.705400,17.425186,9.369786,0.188473,0.185160,0.286822,8.000000
25.000000,21.000000,1.000000,7.548205,17.353620,9.455415,0.188390,0.185113,0.284155,9.000000
26.000000,21.000000,1.000000,7.354894,17.268184,9.563290,0.188292,0.185057,0.285599,9.000000
27.000000,21.000000,1.000000,7.124722,17.171017,9.696295,0.188182,0.184995,0.285776,8.000000
28.000000,21.000000,1.000000,6.856777,17.064932,9.858156,0.188056,0.184922,0.283853,8.000000
29.000000,21.000000,1.000000,6.549955,16.952476,10.052521,0.187925,0.184848,0.285049,9.000000
30.000000,21.000000,1.000000,6.202941,16.835158,10.282217,0.187793,0.184773,0.285152,8.000000
31.000000,21.000000,1.000000,5.814175,16.719279,10.555103,0.187659,0.184696,0.282213,8.000000
32.000000,21.000000,1.000000,5.381812,16.610117,10.878305,0.187530,0.184622,0.286383,8.000000
33.000000,21.000000,1.000000,4.903668,16.510515,11.256847,0.187405,0.184550,0.289687,8.000000
34.000000,21.000000,1.000000,4.377155,16.418171,11.691016,0.187295,0.184487,0.289656,9.000000
35.000000,21.000000,1.000000,3.799194,16.333488,12.184295,0.187198,0.184431,0.283913,9.000000
36.000000,21.000000,1.000000,3.166092,16.261031,12.744939,0.187116,0.184385,0.286218,9.000000
37.000000,21.000000,1.000000,2.473389,16.205424,13.382035,0.187050,0.184347,0.289563,8.000000
38.000000,21.000000,1.000000,1.715633,16.167615,14.101981,0.187007,0.184323,0.286831,8.000000
39.000000,21.000000,1.000000,0.886069,16.148742,14.912673,0.186985,0.184310,0.284969,8.000000
40.000000,21.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,22.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,22.000000,1.000000,0.817424,16.174866,15.007442,0.186997,0.184316,0.289184,9.000000
2.000000,22.000000,1.000000,1.649503,16.197567,14.198064,0.187013,0.184324,0.290009,9.000000
3.000000,22.000000,1.000000,2.409400,16.247546,13.488146,0.187052,0.184345,0.291015,8.000000
4.000000,22.000000,1.000000,3.103942,16.327208,12.873266,0.187119,0.184379,0.286066,9.000000
5.000000,22.000000,1.000000,3.738634,16.428587,12.339953,0.187225,0.184427,0.284977,8.000000
6.000000,22.000000,1.000000,4.317978,16.511150,11.843172,0.082347,0.057642,0.079282,9.000000
7.000000,22.000000,1.000000,4.845696,16.585531,11.389835,0.082356,0.057644,0.078811,9.000000
8.000000,22.000000,1.000000,5.324893,16.668776,10.993883,0.187529,0.184609,0.286508,8.000000
9.000000,22.000000,1.000000,5.758176,16.748650,10.640473,0.187643,0.184680,0.292879,8.000000
10.000000,22.000000,1.000000,6.147744,16.842028,10.344284,0.187780,0.184757,0.286581,9.000000
11.000000,22.000000,1.000000,6.495454,16.948601,10.103147,0.187902,0.184831,0.290505,9.000000
12.000000,22.000000,1.000000,6.802878,17.047806,9.894928,0.188026,0.184905,0.286381,8.000000
13.000000,22.000000,1.000000,7.071338,17.146103,9.724765,0.188146,0.184973,0.290208,8.000000
14.000000,22.000000,1.000000,7.301943,17.241972,9.590029,0.188260,0.185038,0.288399,9.000000
15.000000,22.000000,1.000000,7.495614,17.327928,9.482314,0.188361,0.185096,0.282801,8.000000
16.000000,22.000000,1.000000,7.653098,17.397579,9.394481,0.188443,0.185143,0.281069,9.000000
17.000000,22.000000,1.000000,7.774989,17.450999,9.326010,0.188507,0.185180,0.287274,8.000000
18.000000,22.000000,1.000000,7.861739,17.491528,9.279789,0.188556,0.185208,0.288381,9.000000
19.000000,22.000000,1.000000,7.913665,17.517640,9.253975,0.188588,0.185226,0.285476,9.000000
20.000000,22.000000,1.000000,7.930952,17.530845,9.249892,0.188601,0.185233,0.291574,9.000000
21.000000,22.000000,1.000000,7.913665,17.529661,9.265997,0.188595,0.185229,0.294888,8.000000
22.000000,22.000000,1.000000,7.861739,17.508321,9.296582,0.188566,0.185212,0.288938,8.000000
23.000000,22.000000,1.000000,7.774989,17.470071,9.345082,0.188516,0.185183,0.286872,8.000000
24.000000,22.000000,1.000000,7.653098,17.418567,9.415470,0.188448,0.185145,0.287746,8.000000
25.000000,22.000000,1.000000,7.495614,17.350799,9.505185,0.188369,0.185099,0.286524,9.000000
26.000000,22.000000,1.000000,7.301943,17.265957,9.614013,0.188271,0.185044,0.285182,8.000000
27.000000,22.000000,1.000000,7.071338,17.170038,9.748700,0.188160,0.184981,0.286000,9.000000
28.000000,22.000000,1.000000,6.802878,17.062727,9.909849,0.188038,0.184910,0.285679,9.000000
29.000000,22.000000,1.000000,6.495454,16.947204,10.101750,0.187907,0.184836,0.288812,8.000000
30.000000,22.000000,1.000000,6.147744,16.824366,10.326622,0.187774,0.184761,0.285833,8.000000
31.000000,22.000000,1.000000,5.758176,16.705780,10.597604,0.187641,0.184686,0.284942,9.000000
32.000000,22.000000,1.000000,5.324893,16.594267,10.919374,0.187513,0.184613,0.280879,9.000000
33.000000,22.000000,1.000000,4.845696,16.491884,11.296188,0.187392,0.184543,0.287858,8.000000
34.000000,22.000000,1.000000,4.317978,16.399428,11.731450,0.187283,0.184481,0.278247,9.000000
35.000000,22.000000,1.000000,3.738634,16.318359,12.229725,0.187188,0.184426,0.282783,8.000000
36.000000,22.000000,1.000000,3.103942,16.250009,12.796068,0.187109,0.184381,0.280565,9.000000
37.000000,22.000000,1.000000,2.409400,16.197770,13.438370,0.187047,0.184345,0.284262,9.000000
38.000000,22.000000,1.000000,1.649503,16.163630,14.164127,0.187006,0.184322,0.286436,8.000000
39.000000,22.000000,1.000000,0.817424,16.148820,14.981396,0.186989,0.184312,0.292940,8.000000
40.000000,22.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,23.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,23.000000,1.000000,0.702534,16.177514,15.124979,0.186997,0.184316,0.285625,9.000000
2.000000,23.000000,1.000000,1.538855,16.199400,14.310545,0.187013,0.184323,0.292904,8.000000
3.000000,23.000000,1.000000,2.302360,16.245539,13.593178,0.187048,0.184342,0.287561,8.000000
4.000000,23.000000,1.000000,3.000000,16.322326,12.972326,0.187119,0.184375,0.285754,9.000000
5.000000,23.000000,1.000000,3.637370,16.409070,12.421700,0.081998,0.057020,0.079485,8.000000
6.000000,23.000000,1.000000,4.219040,16.511207,11.942166,0.187319,0.184472,0.291784,8.000000
7.000000,23.000000,1.000000,4.748786,16.581094,11.482307,0.187400,0.184529,0.291704,8.000000
8.000000,23.000000,1.000000,5.229754,16.642152,11.062398,0.187494,0.184594,0.292015,9.000000
9.000000,23.000000,1.000000,5.664583,16.715106,10.700522,0.187608,0.184663,0.281954,9.000000
10.000000,23.000000,1.000000,6.055499,16.810416,10.404917,0.187735,0.184736,0.289406,8.000000
11.000000,23.000000,1.000000,6.404379,16.912741,10.158362,0.187863,0.184811,0.288351,9.000000
12.000000,23.000000,1.000000,6.712813,17.013161,9.950348,0.187987,0.184882,0.290410,8.000000
13.000000,23.000000,1.000000,6.982137,17.110595,9.778458,0.188105,0.184950,0.292678,8.000000
14.000000,23.000000,1.000000,7.213472,17.202349,9.638877,0.188218,0.185015,0.289935,8.000000
15.000000,23.000000,1.000000,7.407745,17.286685,9.528940,0.188316,0.185071,0.289869,8.000000
16.000000,23.000000,1.000000,7.565714,17.354575,9.438861,0.188398,0.185118,0.291071,8.000000
17.000000,23.000000,1.000000,7.687977,17.411044,9.373068,0.188461,0.185154,0.286294,8.000000
18.000000,23.000000,1.000000,7.774989,17.451768,9.326779,0.188510,0.185182,0.296006,9.000000
19.000000,23.000000,1.000000,7.827071,17.479685,9.302615,0.188541,0.185199,0.288080,8.000000
20.000000,23.000000,1.000000,7.844410,17.494862,9.300452,0.188553,0.185205,0.286698,9.000000
21.000000,23.000000,1.000000,7.827071,17.494996,9.317925,0.188550,0.185201,0.287781,9.000000
22.000000,23.000000,1.000000,7.774989,17.475743,9.350754,0.188532,0.185188,0.284626,9.000000
23.000000,23.000000,1.000000,7.687977,17.447203,9.409227,0.188478,0.185159,0.285631,8.000000
24.000000,23.000000,1.000000,7.565714,17.403101,9.487387,0.188413,0.185121,0.290824,8.000000
25.000000,23.000000,1.000000,7.407745,17.339038,9.581292,0.188342,0.185076,0.285161,8.000000
26.000000,23.000000,1.000000,7.213472,17.259815,9.696343,0.188239,0.185020,0.284939,8.000000
27.000000,23.000000,1.000000,6.982137,17.165068,9.832931,0.188128,0.184958,0.291804,8.000000
28.000000,23.000000,1.000000,6.712813,17.053484,9.990671,0.188016,0.184891,0.289045,9.000000
29.000000,23.000000,1.000000,6.404379,16.935222,10.180843,0.187877,0.184816,0.291378,9.000000
30.000000,23.000000,1.000000,6.055499,16.807243,10.401745,0.187743,0.184743,0.288548,8.000000
31.000000,23.000000,1.000000,5.664583,16.686929,10.672346,0.187612,0.184669,0.291621,8.000000
32.000000,23.000000,1.000000,5.229754,16.575383,10.995629,0.187488,0.184598,0.292996,8.000000
33.000000,23.000000,1.000000,4.748786,16.473521,11.374735,0.187369,0.184530,0.283718,8.000000
34.000000,23.000000,1.000000,4.219040,16.383718,11.814678,0.187264,0.184470,0.289022,8.000000
35.000000,23.000000,1.000000,3.637370,16.306877,12.319507,0.187173,0.184417,0.292454,8.000000
36.000000,23.000000,1.000000,3.000000,16.242177,12.892177,0.187098,0.184374,0.292954,8.000000
37.000000,23.000000,1.000000,2.302360,16.190855,13.538495,0.187040,0.184341,0.289105,8.000000
38.000000,23.000000,1.000000,1.538855,16.159601,14.270746,0.187004,0.184321,0.285850,9.000000
39.000000,23.000000,1.000000,0.702534,16.146473,15.093939,0.186989,0.184313,0.292811,8.000000
40.000000,23.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,24.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,24.000000,1.000000,0.540659,16.190112,15.299453,0.186998,0.184313,0.283768,9.000000
2.000000,24.000000,1.000000,1.383029,16.204042,14.471012,0.187019,0.184321,0.287246,8.000000
3.000000,24.000000,1.000000,2.151674,16.240579,13.738905,0.187040,0.184335,0.283831,9.000000
4.000000,24.000000,1.000000,2.853721,16.303564,13.099843,0.187096,0.184365,0.294928,9.000000
5.000000,24.000000,1.000000,3.494897,16.383493,12.538596,0.187188,0.184408,0.285900,8.000000
6.000000,24.000000,1.000000,4.079872,16.452520,12.022648,0.082336,0.057640,0.081476,8.000000
7.000000,24.000000,1.000000,4.612497,16.529811,11.567314,0.187361,0.184513,0.285144,9.000000
8.000000,24.000000,1.000000,5.095977,16.592878,11.146901,0.187456,0.184575,0.295466,9.000000
9.000000,24.000000,1.000000,5.532998,16.672023,10.789025,0.187568,0.184642,0.288115,9.000000
10.000000,24.000000,1.000000,5.925824,16.768871,10.493047,0.187691,0.184712,0.289338,8.000000
11.000000,24.000000,1.000000,6.276363,16.870937,10.244574,0.187817,0.184784,0.285255,8.000000
12.000000,24.000000,1.000000,6.586228,16.970667,10.034439,0.187936,0.184853,0.288418,8.000000
13.000000,24.000000,1.000000,6.856777,17.063219,9.856443,0.188050,0.184919,0.284629,8.000000
14.000000,24.000000,1.000000,7.089144,17.152351,9.713207,0.188159,0.184982,0.288762,8.000000
15.000000,24.000000,1.000000,7.284271,17.235161,9.600890,0.188254,0.185036,0.284223,8.000000
16.000000,24.000000,1.000000,7.442925,17.305700,9.512774,0.188336,0.185082,0.291454,8.000000
17.000000,24.000000,1.000000,7.565714,17.358899,9.443185,0.188397,0.185117,0.290587,8.000000
18.000000,24.000000,1.000000,7.653098,17.399880,9.396782,0.188445,0.185145,0.287911,9.000000
19.000000,24.000000,1.000000,7.705400,17.427974,9.372574,0.188475,0.185162,0.284438,9.000000
20.000000,24.000000,1.000000,7.722813,17.443315,9.370501,0.188488,0.185167,0.292044,8.000000
21.000000,24.000000,1.000000,7.705400,17.441889,9.386489,0.188494,0.185166,0.288298,8.000000
22.000000,24.000000,1.000000,7.653098,17.414632,9.411535,0.094748,0.075998,0.124247,8.000000
23.000000,24.000000,1.000000,7.565714,17.399920,9.484207,0.188426,0.185125,0.288813,8.000000
24.000000,24.000000,1.000000,7.442925,17.361056,9.568131,0.188366,0.185089,0.286287,8.000000
25.000000,24.000000,1.000000,7.284271,17.292670,9.658399,0.082801,0.058301,0.082783,8.000000
26.000000,24.000000,1.000000,7.089144,17.226917,9.787773,0.188207,0.184992,0.285644,8.000000
27.000000,24.000000,1.000000,6.856777,17.134980,9.928204,0.188092,0.184929,0.289831,8.000000
28.000000,24.000000,1.000000,6.586228,17.013295,10.077066,0.082409,0.057655,0.081919,9.000000
29.000000,24.000000,1.000000,6.276363,16.904776,10.278412,0.187842,0.184791,0.291770,8.000000
30.000000,24.000000,1.000000,5.925824,16.778460,10.502636,0.187703,0.184718,0.300018,9.000000
31.000000,24.000000,1.000000,5.532998,16.657070,10.774071,0.187575,0.184647,0.286191,8.000000
32.000000,24.000000,1.000000,5.095977,16.547548,11.101571,0.187455,0.184579,0.287167,9.000000
33.000000,24.000000,1.000000,4.612497,16.448528,11.486031,0.187341,0.184514,0.286900,9.000000
34.000000,24.000000,1.000000,4.079872,16.364443,11.934571,0.187241,0.184456,0.290889,8.000000
35.000000,24.000000,1.000000,3.494897,16.290718,12.445821,0.187155,0.184407,0.291400,9.000000
36.000000,24.000000,1.000000,2.853721,16.229051,13.025330,0.187083,0.184366,0.285776,8.000000
37.000000,24.000000,1.000000,2.151674,16.181205,13.679531,0.187031,0.184336,0.285570,8.000000
38.000000,24.000000,1.000000,1.383029,16.155909,14.422879,0.186997,0.184317,0.289254,9.000000
39.000000,24.000000,1.000000,0.540659,16.142985,15.252326,0.186986,0.184312,0.287094,9.000000
40.000000,24.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,25.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,25.000000,1.000000,0.330729,16.194863,15.514134,0.187005,0.184312,0.286306,8.000000
2.000000,25.000000,1.000000,1.181073,16.189251,14.658178,0.082654,0.058270,0.080704,9.000000
3.000000,25.000000,1.000000,1.956481,16.223518,13.917037,0.187037,0.184330,0.286061,8.000000
4.000000,25.000000,1.000000,2.664319,16.265858,13.251539,0.187073,0.184356,0.287447,9.000000
5.000000,25.000000,1.000000,3.310492,16.328412,12.667921,0.187141,0.184392,0.281454,8.000000
6.000000,25.000000,1.000000,3.899799,16.398274,12.148475,0.187228,0.184439,0.287524,8.000000
7.000000,25.000000,1.000000,4.436195,16.464819,11.678624,0.187310,0.184491,0.287359,8.000000
8.000000,25.000000,1.000000,4.922963,16.536076,11.263113,0.187411,0.184552,0.285510,8.000000
9.000000,25.000000,1.000000,5.362853,16.623340,10.910487,0.187522,0.184616,0.284462,8.000000
10.000000,25.000000,1.000000,5.758176,16.725817,10.617641,0.187642,0.184682,0.281281,9.000000
11.000000,25.000000,1.000000,6.110883,16.827675,10.366792,0.187771,0.184753,0.291312,8.000000
12.000000,25.000000,1.000000,6.422618,16.924873,10.152255,0.187878,0.184817,0.292570,9.000000
13.000000,25.000000,1.000000,6.694765,17.011145,9.966380,0.187983,0.184880,0.286068,9.000000
14.000000,25.000000,1.000000,6.928480,17.096343,9.817863,0.188085,0.184938,0.286001,9.000000
15.000000,25.000000,1.000000,7.124722,17.180119,9.705397,0.188179,0.184992,0.292169,8.000000
16.000000,25.000000,1.000000,7.284271,17.251073,9.616802,0.188258,0.185036,0.290059,8.000000
17.000000,25.000000,1.000000,7.407745,17.301903,9.544158,0.188319,0.185072,0.291511,9.000000
18.000000,25.000000,1.000000,7.495614,17.338749,9.493135,0.188365,0.185099,0.288540,8.000000
19.000000,25.000000,1.000000,7.548205,17.361212,9.463007,0.188393,0.185114,0.288065,8.000000
20.000000,25.000000,1.000000,7.565714,17.373330,9.457616,0.188407,0.185121,0.291506,9.000000
21.000000,25.000000,1.000000,7.548205,17.371887,9.473683,0.188404,0.185118,0.286987,9.000000
22.000000,25.000000,1.000000,7.495614,17.354494,9.508880,0.188385,0.185104,0.283096,8.000000
23.000000,25.000000,1.000000,7.407745,17.329185,9.571439,0.188334,0.185076,0.279911,8.000000
24.000000,25.000000,1.000000,7.284271,17.291860,9.657588,0.188278,0.185042,0.291372,8.000000
25.000000,25.000000,1.000000,7.124722,17.234573,9.759851,0.188222,0.185002,0.285141,8.000000
26.000000,25.000000,1.000000,6.928480,17.149286,9.870806,0.093820,0.074821,0.122970,8.000000
27.000000,25.000000,1.000000,6.694765,17.073265,10.028500,0.188021,0.184891,0.289044,8.000000
28.000000,25.000000,1.000000,6.422618,16.969198,10.196580,0.187906,0.184826,0.284247,9.000000
29.000000,25.000000,1.000000,6.110883,16.854067,10.393184,0.187774,0.184757,0.286900,8.000000
30.000000,25.000000,1.000000,5.758176,16.733005,10.624829,0.187648,0.184688,0.285597,9.000000
31.000000,25.000000,1.000000,5.362853,16.617943,10.905090,0.187528,0.184621,0.294738,8.000000
32.000000,25.000000,1.000000,4.922963,16.512451,11.239489,0.187413,0.184555,0.286366,9.000000
33.000000,25.000000,1.000000,4.436195,16.419793,11.633598,0.187306,0.184494,0.289036,8.000000
34.000000,25.000000,1.000000,3.899799,16.341315,12.091516,0.187212,0.184440,0.289693,8.000000
35.000000,25.000000,1.000000,3.310492,16.269994,12.609502,0.187134,0.184395,0.293302,9.000000
36.000000,25.000000,1.000000,2.664319,16.215117,13.200798,0.187068,0.184357,0.289656,9.000000
37.000000,25.000000,1.000000,1.956481,16.172314,13.865834,0.187020,0.184330,0.285149,8.000000
38.000000,25.000000,1.000000,1.181073,16.149323,14.618250,0.186990,0.184313,0.286561,8.000000
39.000000,25.000000,1.000000,0.330729,16.139361,15.458632,0.186981,0.184308,0.287256,8.000000
40.000000,25.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,26.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,26.000000,1.000000,0.071308,16.194218,15.772911,0.186992,0.184309,0.289076,9.000000
2.000000,26.000000,1.000000,0.931712,16.188160,14.906448,0.187005,0.184313,0.286685,8.000000
3.000000,26.000000,1.000000,1.715633,16.200292,14.134659,0.187016,0.184323,0.288554,8.000000
4.000000,26.000000,1.000000,2.430749,16.226281,13.445532,0.187049,0.184344,0.288205,8.000000
5.000000,26.000000,1.000000,3.083189,16.274596,12.841407,0.187106,0.184378,0.284044,8.000000
6.000000,26.000000,1.000000,3.677925,16.336990,12.309064,0.187180,0.184419,0.289991,9.000000
7.000000,26.000000,1.000000,4.219040,16.404642,11.835602,0.187264,0.184469,0.280881,8.000000
8.000000,26.000000,1.000000,4.709920,16.482109,11.422189,0.187361,0.184525,0.288363,9.000000
9.000000,26.000000,1.000000,5.153394,16.574399,11.071005,0.187468,0.184584,0.279885,8.000000
10.000000,26.000000,1.000000,5.551836,16.677967,10.776131,0.187593,0.184651,0.287393,9.000000
11.000000,26.000000,1.000000,5.907248,16.766289,10.509041,0.094586,0.075946,0.123034,8.000000
12.000000,26.000000,1.000000,6.221315,16.869991,10.298676,0.187815,0.184778,0.284843,9.000000
13.000000,26.000000,1.000000,6.495454,16.954367,10.108912,0.187907,0.184835,0.290979,9.000000
14.000000,26.000000,1.000000,6.730849,17.036357,9.955507,0.188002,0.184890,0.283627,8.000000
15.000000,26.000000,1.000000,6.928480,17.117563,9.839083,0.188094,0.184941,0.283650,8.000000
16.000000,26.000000,1.000000,7.089144,17.187575,9.748431,0.188180,0.184985,0.279119,9.000000
17.000000,26.000000,1.000000,7.213472,17.238860,9.675388,0.188231,0.185018,0.292226,8.000000
18.000000,26.000000,1.000000,7.301943,17.268169,9.616226,0.188272,0.185044,0.284207,8.000000
19.000000,26.000000,1.000000,7.354894,17.284870,9.579977,0.188300,0.185059,0.283899,9.000000
20.000000,26.000000,1.000000,7.372522,17.292155,9.569633,0.188309,0.185066,0.287479,8.000000
21.000000,26.000000,1.000000,7.354894,17.287229,9.582335,0.188303,0.185062,0.289375,8.000000
22.000000,26.000000,1.000000,7.301943,17.267859,9.615916,0.188278,0.185047,0.291288,9.000000
23.000000,26.000000,1.000000,7.213472,17.237776,9.674304,0.188235,0.185023,0.286668,9.000000
24.000000,26.000000,1.000000,7.089144,17.197091,9.757947,0.188179,0.184990,0.290421,8.000000
25.000000,26.000000,1.000000,6.928480,17.143070,9.864590,0.188111,0.184948,0.287046,8.000000
26.000000,26.000000,1.000000,6.730849,17.068907,9.988058,0.188032,0.184900,0.282541,9.000000
27.000000,26.000000,1.000000,6.495454,16.988894,10.143440,0.187926,0.184843,0.291808,8.000000
28.000000,26.000000,1.000000,6.221315,16.898244,10.326929,0.187818,0.184782,0.290964,9.000000
29.000000,26.000000,1.000000,5.907248,16.793442,10.536194,0.187705,0.184718,0.290336,9.000000
30.000000,26.000000,1.000000,5.551836,16.681320,10.779484,0.187588,0.184653,0.288186,9.000000
31.000000,26.000000,1.000000,5.153394,16.572228,11.068834,0.187474,0.184590,0.288958,8.000000
32.000000,26.000000,1.000000,4.709920,16.472086,11.412166,0.187365,0.184528,0.287939,8.000000
33.000000,26.000000,1.000000,4.219040,16.386441,11.817401,0.187266,0.184470,0.287104,8.000000
34.000000,26.000000,1.000000,3.677925,16.312111,12.284185,0.187181,0.184422,0.289653,8.000000
35.000000,26.000000,1.000000,3.083189,16.249386,12.816197,0.187109,0.184381,0.287251,8.000000
36.000000,26.000000,1.000000,2.430749,16.199088,13.418339,0.187053,0.184350,0.292016,9.000000
37.000000,26.000000,1.000000,1.715633,16.162919,14.097286,0.187009,0.184324,0.283807,8.000000
38.000000,26.000000,1.000000,0.931712,16.144507,14.862795,0.186986,0.184311,0.281492,8.000000
39.000000,26.000000,1.000000,0.071308,16.136930,15.715622,0.186981,0.184308,0.290064,9.000000
40.000000,26.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,27.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,27.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,27.000000,1.000000,0.633308,16.168695,15.185388,0.186989,0.184310,0.287769,8.000000
3.000000,27.000000,1.000000,1.427661,16.174656,14.396994,0.187000,0.184317,0.288268,8.000000
4.000000,27.000000,1.000000,2.151674,16.193813,13.692139,0.187029,0.184335,0.284192,8.000000
5.000000,27.000000,1.000000,2.811762,16.233560,13.071798,0.187077,0.184362,0.280702,8.000000
6.000000,27.000000,1.000000,3.413111,16.288143,12.525032,0.187141,0.184399,0.285206,8.000000
7.000000,27.000000,1.000000,3.959968,16.353437,12.043469,0.187218,0.184443,0.286706,8.000000
8.000000,27.000000,1.000000,4.455844,16.430151,11.624307,0.187308,0.184494,0.286032,8.000000
9.000000,27.000000,1.000000,4.903668,16.523940,11.270273,0.187407,0.184549,0.282575,8.000000
10.000000,27.000000,1.000000,5.305893,16.626067,10.970174,0.187520,0.184609,0.284387,9.000000
11.000000,27.000000,1.000000,5.664583,16.720097,10.705513,0.187643,0.184674,0.291519,8.000000
12.000000,27.000000,1.000000,5.981475,16.812138,10.480663,0.187728,0.184728,0.291533,8.000000
13.000000,27.000000,1.000000,6.258026,16.890275,10.282249,0.187819,0.184784,0.289094,8.000000
14.000000,27.000000,1.000000,6.495454,16.966884,10.121430,0.187911,0.184836,0.287257,8.000000
15.000000,27.000000,1.000000,6.694765,17.045202,10.000437,0.188008,0.184887,0.284094,8.000000
16.000000,27.000000,1.000000,6.856777,17.102380,9.895604,0.082775,0.058295,0.083260,8.000000
17.000000,27.000000,1.000000,6.982137,17.161953,9.829816,0.188140,0.184961,0.291169,9.000000
18.000000,27.000000,1.000000,7.071338,17.187310,9.765972,0.188172,0.184983,0.292167,8.000000
19.000000,27.000000,1.000000,7.124722,17.197643,9.722920,0.188204,0.185001,0.281334,9.000000
20.000000,27.000000,1.000000,7.142495,17.201993,9.709498,0.188204,0.185004,0.284973,9.000000
21.000000,27.000000,1.000000,7.124722,17.192112,9.717390,0.188192,0.184999,0.286926,8.000000
22.000000,27.000000,1.000000,7.071338,17.172705,9.751367,0.188168,0.184985,0.292782,8.000000
23.000000,27.000000,1.000000,6.982137,17.139503,9.807366,0.188129,0.184963,0.281857,8.000000
24.000000,27.000000,1.000000,6.856777,17.099517,9.892740,0.188076,0.184932,0.285933,8.000000
25.000000,27.000000,1.000000,6.694765,17.043945,9.999180,0.188007,0.184892,0.288403,8.000000
26.000000,27.000000,1.000000,6.495454,16.973387,10.127933,0.187924,0.184844,0.285802,8.000000
27.000000,27.000000,1.000000,6.258026,16.899394,10.291368,0.187832,0.184792,0.281576,8.000000
28.000000,27.000000,1.000000,5.981475,16.821404,10.489929,0.187736,0.184735,0.294745,9.000000
29.000000,27.000000,1.000000,5.664583,16.730171,10.715588,0.187641,0.184677,0.288634,8.000000
30.000000,27.000000,1.000000,5.305893,16.629212,10.973319,0.187525,0.184615,0.291480,8.000000
31.000000,27.000000,1.000000,4.903668,16.524507,11.270839,0.187415,0.184555,0.285022,8.000000
32.000000,27.000000,1.000000,4.455844,16.429478,11.623633,0.187314,0.184498,0.286441,9.000000
33.000000,27.000000,1.000000,3.959968,16.349522,12.039554,0.187221,0.184445,0.285945,8.000000
34.000000,27.000000,1.000000,3.413111,16.283469,12.520358,0.187144,0.184401,0.294386,8.000000
35.000000,27.000000,1.000000,2.811762,16.227783,13.066021,0.187080,0.184364,0.284498,8.000000
36.000000,27.000000,1.000000,2.151674,16.184138,13.682464,0.187031,0.184336,0.285208,9.000000
37.000000,27.000000,1.000000,1.427661,16.155285,14.377623,0.186999,0.184318,0.288977,8.000000
38.000000,27.000000,1.000000,0.633308,16.143269,15.159961,0.186983,0.184309,0.288545,9.000000
39.000000,27.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,27.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,28.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,28.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,28.000000,1.000000,0.283797,16.154798,15.521001,0.186986,0.184310,0.294596,8.000000
3.000000,28.000000,1.000000,1.090722,16.155426,14.714704,0.186991,0.184313,0.287650,9.000000
4.000000,28.000000,1.000000,1.825424,16.171240,13.995816,0.187012,0.184325,0.284723,8.000000
5.000000,28.000000,1.000000,2.494680,16.203975,13.359295,0.187051,0.184348,0.289823,8.000000
6.000000,28.000000,1.000000,3.103942,16.249952,12.796010,0.187105,0.184379,0.292010,8.000000
7.000000,28.000000,1.000000,3.657656,16.308829,12.301173,0.187173,0.184418,0.288506,8.000000
8.000000,28.000000,1.000000,4.159491,16.381839,11.872348,0.187253,0.184463,0.290814,9.000000
9.000000,28.000000,1.000000,4.612497,16.468120,11.505623,0.187344,0.184513,0.291674,8.000000
10.000000,28.000000,1.000000,5.019224,16.562522,11.193298,0.187452,0.184569,0.281128,8.000000
11.000000,28.000000,1.000000,5.381812,16.644480,10.912668,0.092087,0.072578,0.116680,8.000000
12.000000,28.000000,1.000000,5.702060,16.741797,10.689737,0.187646,0.184679,0.290393,9.000000
