x_mm,y_mm,height_mm,biomass,eps,active_sediment_mm,layer_id
36.000000,28.000000,11.723457,0.182162,0.181569,0.285594,9.000000
37.000000,28.000000,11.726751,0.182161,0.181568,0.289370,8.000000
38.000000,28.000000,11.733957,0.182164,0.181568,0.284500,8.000000
39.000000,28.000000,11.744737,0.182176,0.181569,0.287257,8.000000
40.000000,28.000000,11.739413,0.092553,0.074428,0.121081,8.000000
0.000000,29.000000,11.707240,0.182151,0.181563,0.279198,9.000000
1.000000,29.000000,11.709605,0.182152,0.181563,0.285932,8.000000
2.000000,29.000000,11.712214,0.182154,0.181565,0.289245,9.000000
3.000000,29.000000,11.711446,0.182156,0.181566,0.287186,9.000000
4.000000,29.000000,11.712540,0.182157,0.181566,0.281749,9.000000
5.000000,29.000000,11.713469,0.182159,0.181567,0.285851,9.000000
6.000000,29.000000,11.716641,0.182163,0.181570,0.279700,8.000000
7.000000,29.000000,11.721835,0.182165,0.181571,0.287989,9.000000
8.000000,29.000000,11.727656,0.182168,0.181572,0.280693,9.000000
9.000000,29.000000,11.739744,0.182172,0.181573,0.282173,8.000000
10.000000,29.000000,11.758328,0.182180,0.181575,0.285493,8.000000
11.000000,29.000000,11.775046,0.182191,0.181577,0.275521,8.000000
12.000000,29.000000,11.787893,0.182192,0.181577,0.288526,8.000000
13.000000,29.000000,11.783674,0.182196,0.181580,0.279626,8.000000
14.000000,29.000000,11.783479,0.182189,0.181579,0.286304,8.000000
15.000000,29.000000,11.786085,0.182191,0.181580,0.288383,9.000000
16.000000,29.000000,11.788732,0.182201,0.181582,0.280541,8.000000
17.000000,29.000000,11.786666,0.182195,0.181582,0.281514,9.000000
18.000000,29.000000,11.780849,0.182194,0.181582,0.289608,9.000000
19.000000,29.000000,11.771572,0.182202,0.181585,0.285995,8.000000
20.000000,29.000000,11.767296,0.182194,0.181584,0.287956,8.000000
21.000000,29.000000,11.760725,0.182191,0.181584,0.282114,9.000000
22.000000,29.000000,11.759211,0.182191,0.181584,0.282495,8.000000
23.000000,29.000000,11.759527,0.182199,0.181584,0.280813,8.000000
24.000000,29.000000,11.749432,0.090283,0.071217,0.114603,8.000000
25.000000,29.000000,11.758467,0.182200,0.181585,0.286005,8.000000
26.000000,29.000000,11.756774,0.182189,0.181582,0.287229,8.000000
27.000000,29.000000,11.755598,0.182185,0.181581,0.282194,8.000000
28.000000,29.000000,11.764227,0.182187,0.181580,0.284640,8.000000
29.000000,29.000000,11.765738,0.182195,0.181580,0.291383,8.000000
30.000000,29.000000,11.757355,0.182181,0.181577,0.289234,8.000000
31.000000,29.000000,11.741043,0.182173,0.181574,0.291816,8.000000
32.000000,29.000000,11.729354,0.182168,0.181572,0.281875,8.000000
33.000000,29.000000,11.727694,0.182167,0.181572,0.288451,9.000000
34.000000,29.000000,11.731627,0.182165,0.181569,0.286646,9.000000
35.000000,29.000000,11.733599,0.182163,0.181567,0.279597,8.000000
36.000000,29.000000,11.731167,0.182162,0.181568,0.288799,9.000000
37.000000,29.000000,11.727399,0.182160,0.181567,0.284666,9.000000
38.000000,29.000000,11.731142,0.182162,0.181568,0.285013,8.000000
39.000000,29.000000,11.743064,0.182168,0.181568,0.288796,9.000000
40.000000,29.000000,11.748215,0.182179,0.181570,0.283526,9.000000
0.000000,30.000000,11.707914,0.182151,0.181563,0.287478,8.000000
1.000000,30.000000,11.707853,0.182152,0.181563,0.285227,8.000000
2.000000,30.000000,11.710615,0.182155,0.181565,0.287944,8.000000
3.000000,30.000000,11.711515,0.182157,0.181567,0.286177,9.000000
4.000000,30.000000,11.712548,0.182159,0.181568,0.286198,9.000000
5.000000,30.000000,11.713940,0.182161,0.181569,0.286028,9.000000
6.000000,30.000000,11.717013,0.182164,0.181571,0.279503,8.000000
7.000000,30.000000,11.721010,0.182166,0.181572,0.285120,8.000000
8.000000,30.000000,11.728299,0.182169,0.181573,0.283364,8.000000
9.000000,30.000000,11.740293,0.182172,0.181574,0.289606,8.000000
10.000000,30.000000,11.759231,0.182177,0.181575,0.288742,9.000000
11.000000,30.000000,11.782078,0.182188,0.181576,0.287064,8.000000
12.000000,30.000000,11.794834,0.182207,0.181580,0.288510,8.000000
13.000000,30.000000,11.782581,0.092553,0.074427,0.120987,8.000000
14.000000,30.000000,11.788819,0.182200,0.181582,0.287257,8.000000
15.000000,30.000000,11.786848,0.182202,0.181583,0.279972,9.000000
16.000000,30.000000,11.773859,0.090286,0.071217,0.115611,8.000000
17.000000,30.000000,11.780347,0.182201,0.181583,0.290938,8.000000
18.000000,30.000000,11.773456,0.182193,0.181583,0.294622,8.000000
19.000000,30.000000,11.763410,0.182192,0.181584,0.283880,8.000000
20.000000,30.000000,11.756521,0.182190,0.181584,0.287922,8.000000
21.000000,30.000000,11.752915,0.182191,0.181586,0.290171,9.000000
22.000000,30.000000,11.752105,0.182189,0.181584,0.286516,9.000000
23.000000,30.000000,11.756464,0.182191,0.181582,0.287011,8.000000
24.000000,30.000000,11.756905,0.182199,0.181584,0.289970,8.000000
25.000000,30.000000,11.755222,0.182190,0.181582,0.286786,8.000000
26.000000,30.000000,11.749819,0.182185,0.181581,0.283595,8.000000
27.000000,30.000000,11.747233,0.182185,0.181582,0.284024,8.000000
28.000000,30.000000,11.752695,0.182184,0.181581,0.290515,8.000000
29.000000,30.000000,11.755005,0.182182,0.181578,0.286431,8.000000
30.000000,30.000000,11.746361,0.182177,0.181577,0.286855,8.000000
31.000000,30.000000,11.735861,0.182174,0.181576,0.281510,8.000000
32.000000,30.000000,11.730463,0.182171,0.181574,0.285007,9.000000
33.000000,30.000000,11.734559,0.182168,0.181572,0.280092,9.000000
34.000000,30.000000,11.743374,0.182169,0.181570,0.286138,8.000000
35.000000,30.000000,11.746819,0.182175,0.181569,0.286663,8.000000
36.000000,30.000000,11.740332,0.182166,0.181568,0.283014,8.000000
37.000000,30.000000,11.729880,0.182160,0.181567,0.283897,8.000000
38.000000,30.000000,11.726711,0.182160,0.181567,0.287365,8.000000
39.000000,30.000000,11.732103,0.182165,0.181569,0.293438,8.000000
40.000000,30.000000,11.738130,0.182167,0.181569,0.287755,8.000000
0.000000,31.000000,11.706870,0.182152,0.181563,0.281263,8.000000
1.000000,31.000000,11.708057,0.182152,0.181563,0.288348,9.000000
2.000000,31.000000,11.709883,0.182154,0.181564,0.288435,8.000000
3.000000,31.000000,11.713856,0.182156,0.181565,0.294342,8.000000
4.000000,31.000000,11.713908,0.182158,0.181567,0.284968,9.000000
5.000000,31.000000,11.715714,0.182161,0.181568,0.289717,8.000000
6.000000,31.000000,11.717966,0.182166,0.181572,0.283743,8.000000
7.000000,31.000000,11.721424,0.182170,0.181574,0.287379,9.000000
8.000000,31.000000,11.727009,0.182172,0.181575,0.291218,8.000000
9.000000,31.000000,11.735963,0.182174,0.181576,0.289917,8.000000
10.000000,31.000000,11.754639,0.182178,0.181576,0.287552,9.000000
11.000000,31.000000,11.777456,0.182194,0.181579,0.288011,9.000000
12.000000,31.000000,11.781435,0.081439,0.056910,0.079719,9.000000
13.000000,31.000000,11.792760,0.182206,0.181580,0.290519,8.000000
14.000000,31.000000,11.790178,0.182191,0.181578,0.279502,8.000000
15.000000,31.000000,11.787521,0.182196,0.181581,0.284944,8.000000
16.000000,31.000000,11.780524,0.182211,0.181585,0.282807,9.000000
17.000000,31.000000,11.777997,0.182196,0.181582,0.285250,8.000000
18.000000,31.000000,11.766401,0.182189,0.181583,0.281679,9.000000
19.000000,31.000000,11.756276,0.182187,0.181583,0.281325,8.000000
20.000000,31.000000,11.750267,0.182189,0.181584,0.285360,9.000000
21.000000,31.000000,11.748116,0.182188,0.181584,0.283920,9.000000
22.000000,31.000000,11.747026,0.182186,0.181583,0.285127,8.000000
23.000000,31.000000,11.747933,0.182186,0.181582,0.281817,9.000000
24.000000,31.000000,11.750395,0.182188,0.181583,0.284938,8.000000
25.000000,31.000000,11.750610,0.182185,0.181581,0.283367,8.000000
26.000000,31.000000,11.748097,0.182182,0.181580,0.280987,8.000000
27.000000,31.000000,11.747329,0.182181,0.181580,0.279651,8.000000
28.000000,31.000000,11.748620,0.182181,0.181579,0.282778,8.000000
29.000000,31.000000,11.749091,0.182181,0.181578,0.287544,9.000000
30.000000,31.000000,11.742302,0.182176,0.181576,0.279397,9.000000
31.000000,31.000000,11.735504,0.182173,0.181575,0.288129,9.000000
32.000000,31.000000,11.733165,0.182169,0.181573,0.289447,9.000000
33.000000,31.000000,11.738558,0.182169,0.181572,0.284024,8.000000
34.000000,31.000000,11.747384,0.182177,0.181570,0.283919,9.000000
35.000000,31.000000,11.740674,0.081433,0.056909,0.077315,8.000000
36.000000,31.000000,11.744716,0.182172,0.181567,0.290902,8.000000
37.000000,31.000000,11.730665,0.182160,0.181566,0.281464,9.000000
38.000000,31.000000,11.721256,0.182158,0.181566,0.279733,8.000000
39.000000,31.000000,11.721422,0.182160,0.181567,0.283805,8.000000
40.000000,31.000000,11.723221,0.182161,0.181568,0.282034,8.000000
0.000000,32.000000,11.708947,0.182153,0.181564,0.287947,8.000000
1.000000,32.000000,11.710096,0.182153,0.181564,0.287993,9.000000
2.000000,32.000000,11.711160,0.182155,0.181565,0.283909,8.000000
3.000000,32.000000,11.713374,0.182156,0.181565,0.286212,8.000000
4.000000,32.000000,11.713593,0.182158,0.181567,0.286523,8.000000
5.000000,32.000000,11.715054,0.182161,0.181569,0.286378,8.000000
6.000000,32.000000,11.717631,0.182166,0.181571,0.283821,9.000000
7.000000,32.000000,11.721576,0.182170,0.181574,0.288188,8.000000
8.000000,32.000000,11.726005,0.182171,0.181575,0.287261,8.000000
9.000000,32.000000,11.730323,0.182173,0.181575,0.278474,8.000000
10.000000,32.000000,11.743257,0.182176,0.181576,0.282499,8.000000
11.000000,32.000000,11.761424,0.182182,0.181576,0.277635,8.000000
12.000000,32.000000,11.773899,0.182193,0.181578,0.280445,8.000000
13.000000,32.000000,11.778310,0.182189,0.181579,0.284309,9.000000
14.000000,32.000000,11.776388,0.182188,0.181580,0.288577,9.000000
15.000000,32.000000,11.775900,0.182198,0.181582,0.294824,9.000000
16.000000,32.000000,11.765280,0.091764,0.073325,0.116983,8.000000
17.000000,32.000000,11.776027,0.182193,0.181579,0.284907,8.000000
18.000000,32.000000,11.765208,0.182187,0.181581,0.285280,9.000000
19.000000,32.000000,11.756038,0.182186,0.181582,0.281502,8.000000
20.000000,32.000000,11.750867,0.182187,0.181582,0.279913,8.000000
21.000000,32.000000,11.747519,0.182186,0.181582,0.286955,8.000000
22.000000,32.000000,11.743519,0.182183,0.181581,0.284438,8.000000
23.000000,32.000000,11.742452,0.182183,0.181581,0.283953,9.000000
24.000000,32.000000,11.748176,0.182183,0.181580,0.288870,8.000000
25.000000,32.000000,11.753928,0.182183,0.181580,0.285778,8.000000
26.000000,32.000000,11.757394,0.182184,0.181580,0.288576,9.000000
27.000000,32.000000,11.756341,0.182180,0.181577,0.286861,8.000000
28.000000,32.000000,11.755334,0.182182,0.181577,0.284522,9.000000
29.000000,32.000000,11.752790,0.182187,0.181577,0.291038,9.000000
30.000000,32.000000,11.747667,0.182176,0.181574,0.285523,8.000000
31.000000,32.000000,11.740000,0.182170,0.181573,0.283638,9.000000
32.000000,32.000000,11.735752,0.182167,0.181571,0.291881,8.000000
33.000000,32.000000,11.737089,0.182166,0.181570,0.291437,8.000000
34.000000,32.000000,11.744266,0.182166,0.181568,0.285781,8.000000
35.000000,32.000000,11.745189,0.182173,0.181568,0.281604,9.000000
36.000000,32.000000,11.738211,0.182162,0.181565,0.280434,9.000000
37.000000,32.000000,11.725551,0.182158,0.181566,0.286349,8.000000
38.000000,32.000000,11.718027,0.182157,0.181566,0.287376,8.000000
39.000000,32.000000,11.716119,0.182157,0.181566,0.286138,8.000000
40.000000,32.000000,11.716743,0.182160,0.181569,0.286883,8.000000
0.000000,33.000000,11.710063,0.182155,0.181565,0.279752,8.000000
1.000000,33.000000,11.711074,0.182156,0.181566,0.286826,8.000000
2.000000,33.000000,11.710775,0.182158,0.181567,0.279171,9.000000
3.000000,33.000000,11.712576,0.182157,0.181566,0.284911,8.000000
4.000000,33.000000,11.713128,0.182159,0.181567,0.281729,8.000000
5.000000,33.000000,11.714626,0.182161,0.181569,0.278057,8.000000
6.000000,33.000000,11.717277,0.182165,0.181571,0.285995,8.000000
7.000000,33.000000,11.720358,0.182168,0.181573,0.277938,8.000000
8.000000,33.000000,11.724082,0.182172,0.181576,0.284850,9.000000
9.000000,33.000000,11.727983,0.182175,0.181577,0.288043,9.000000
10.000000,33.000000,11.734831,0.182175,0.181577,0.281107,8.000000
11.000000,33.000000,11.746600,0.182178,0.181577,0.285902,8.000000
12.000000,33.000000,11.753911,0.182181,0.181578,0.290264,8.000000
13.000000,33.000000,11.756289,0.182181,0.181578,0.286974,8.000000
14.000000,33.000000,11.758959,0.182183,0.181580,0.289162,8.000000
15.000000,33.000000,11.765068,0.182186,0.181579,0.289723,8.000000
16.000000,33.000000,11.773159,0.182187,0.181575,0.287488,9.000000
17.000000,33.000000,11.780699,0.182171,0.181564,0.284504,8.000000
18.000000,33.000000,11.772195,0.182178,0.181575,0.284608,8.000000
19.000000,33.000000,11.762150,0.182188,0.181581,0.287779,8.000000
20.000000,33.000000,11.754333,0.182195,0.181582,0.284039,8.000000
21.000000,33.000000,11.752106,0.182188,0.181581,0.289577,9.000000
22.000000,33.000000,11.746861,0.182183,0.181580,0.288005,9.000000
23.000000,33.000000,11.743706,0.182180,0.181579,0.281552,8.000000
24.000000,33.000000,11.752599,0.182180,0.181578,0.292434,9.000000
25.000000,33.000000,11.766477,0.182183,0.181577,0.288856,8.000000
26.000000,33.000000,11.771700,0.182191,0.181578,0.282586,8.000000
27.000000,33.000000,11.771897,0.182182,0.181575,0.284291,8.000000
28.000000,33.000000,11.764208,0.182187,0.181576,0.284978,9.000000
29.000000,33.000000,11.746134,0.091006,0.072254,0.117883,8.000000
30.000000,33.000000,11.752273,0.182182,0.181574,0.287095,8.000000
31.000000,33.000000,11.747543,0.182168,0.181570,0.279460,8.000000
32.000000,33.000000,11.740203,0.182167,0.181570,0.286625,9.000000
33.000000,33.000000,11.736311,0.182162,0.181568,0.282557,8.000000
34.000000,33.000000,11.734520,0.182161,0.181567,0.286021,9.000000
35.000000,33.000000,11.734243,0.182160,0.181566,0.290149,8.000000
36.000000,33.000000,11.728011,0.182157,0.181565,0.287561,9.000000
37.000000,33.000000,11.717399,0.182155,0.181565,0.283710,8.000000
38.000000,33.000000,11.714187,0.182155,0.181565,0.282612,8.000000
39.000000,33.000000,11.713478,0.182156,0.181565,0.288764,8.000000
40.000000,33.000000,11.713601,0.182158,0.181567,0.284060,8.000000
0.000000,34.000000,11.710430,0.182159,0.181568,0.277312,9.000000
1.000000,34.000000,11.711667,0.182160,0.181568,0.281018,9.000000
2.000000,34.000000,11.711641,0.182160,0.181569,0.284520,8.000000
3.000000,34.000000,11.712107,0.182158,0.181567,0.282495,8.000000
4.000000,34.000000,11.715102,0.182160,0.181568,0.284610,8.000000
5.000000,34.000000,11.716469,0.182162,0.181569,0.282361,8.000000
6.000000,34.000000,11.719975,0.182165,0.181570,0.287621,9.000000
7.000000,34.000000,11.723676,0.182169,0.181573,0.291305,8.000000
8.000000,34.000000,11.726922,0.182171,0.181575,0.285325,8.000000
9.000000,34.000000,11.728678,0.182173,0.181576,0.282450,9.000000
10.000000,34.000000,11.731062,0.182174,0.181576,0.280539,8.000000
11.000000,34.000000,11.735589,0.182177,0.181578,0.283695,8.000000
12.000000,34.000000,11.739080,0.182178,0.181578,0.286664,9.000000
13.000000,34.000000,11.739846,0.182179,0.181578,0.282631,9.000000
14.000000,34.000000,11.744220,0.182181,0.181580,0.288157,8.000000
15.000000,34.000000,11.754708,0.182177,0.181577,0.281140,8.000000
16.000000,34.000000,11.768337,0.182167,0.181564,0.276805,9.000000
17.000000,34.000000,11.769536,0.078849,0.050807,0.050364,8.000000
18.000000,34.000000,11.776198,0.182171,0.181566,0.294455,8.000000
19.000000,34.000000,11.764645,0.182193,0.181580,0.292520,8.000000
20.000000,34.000000,11.744113,0.091762,0.073324,0.114955,8.000000
21.000000,34.000000,11.750114,0.182195,0.181582,0.296092,9.000000
22.000000,34.000000,11.746395,0.182182,0.181579,0.285054,9.000000
23.000000,34.000000,11.743833,0.182177,0.181577,0.280310,8.000000
24.000000,34.000000,11.757348,0.182177,0.181575,0.285679,8.000000
25.000000,34.000000,11.775110,0.182188,0.181575,0.288588,8.000000
26.000000,34.000000,11.775219,0.081437,0.056909,0.079611,8.000000
27.000000,34.000000,11.782609,0.182187,0.181573,0.287821,8.000000
28.000000,34.000000,11.773303,0.182177,0.181572,0.291974,9.000000
29.000000,34.000000,11.762411,0.182181,0.181572,0.286476,8.000000
30.000000,34.000000,11.759099,0.182174,0.181570,0.280251,8.000000
31.000000,34.000000,11.755377,0.182169,0.181568,0.280739,9.000000
32.000000,34.000000,11.745055,0.182173,0.181568,0.283792,8.000000
33.000000,34.000000,11.738205,0.182163,0.181566,0.291303,8.000000
34.000000,34.000000,11.729830,0.182158,0.181565,0.283143,8.000000
35.000000,34.000000,11.724414,0.182158,0.181566,0.293140,9.000000
36.000000,34.000000,11.718253,0.182156,0.181565,0.291533,8.000000
37.000000,34.000000,11.714294,0.182154,0.181565,0.282242,8.000000
38.000000,34.000000,11.712444,0.182155,0.181565,0.284730,8.000000
39.000000,34.000000,11.713259,0.182156,0.181565,0.289126,9.000000
40.000000,34.000000,11.712026,0.182157,0.181566,0.288730,8.000000
0.000000,35.000000,11.714778,0.182162,0.181570,0.281517,8.000000
1.000000,35.000000,11.715815,0.182164,0.181570,0.289456,8.000000
2.000000,35.000000,11.714809,0.182163,0.181570,0.282939,8.000000
3.000000,35.000000,11.716659,0.182162,0.181569,0.282610,8.000000
4.000000,35.000000,11.719000,0.182163,0.181570,0.285357,9.000000
5.000000,35.000000,11.719243,0.182164,0.181570,0.287085,8.000000
6.000000,35.000000,11.723051,0.182166,0.181571,0.284098,8.000000
7.000000,35.000000,11.729705,0.182168,0.181572,0.289316,9.000000
8.000000,35.000000,11.732358,0.182170,0.181573,0.281202,8.000000
9.000000,35.000000,11.734844,0.182171,0.181574,0.285844,8.000000
10.000000,35.000000,11.735365,0.182173,0.181575,0.285408,9.000000
11.000000,35.000000,11.735058,0.182176,0.181577,0.288487,8.000000
12.000000,35.000000,11.733542,0.182177,0.181578,0.286024,8.000000
13.000000,35.000000,11.732437,0.182178,0.181579,0.284342,8.000000
14.000000,35.000000,11.735646,0.182179,0.181579,0.286332,9.000000
15.000000,35.000000,11.741710,0.182177,0.181577,0.286702,8.000000
16.000000,35.000000,11.757014,0.182172,0.181573,0.287307,8.000000
17.000000,35.000000,11.766326,0.182164,0.181564,0.284578,9.000000
18.000000,35.000000,11.765289,0.182175,0.181574,0.287591,8.000000
19.000000,35.000000,11.759795,0.182184,0.181579,0.288770,8.000000
20.000000,35.000000,11.750639,0.182191,0.181580,0.284371,9.000000
21.000000,35.000000,11.748106,0.182181,0.181577,0.281252,9.000000
22.000000,35.000000,11.742199,0.182175,0.181576,0.282673,9.000000
23.000000,35.000000,11.744881,0.182175,0.181576,0.288273,8.000000
24.000000,35.000000,11.760195,0.182172,0.181572,0.289832,8.000000
25.000000,35.000000,11.782401,0.182177,0.181570,0.290122,8.000000
26.000000,35.000000,11.790995,0.182193,0.181571,0.277580,8.000000
27.000000,35.000000,11.785186,0.182177,0.181570,0.283264,8.000000
28.000000,35.000000,11.769560,0.182171,0.181570,0.284191,9.000000
29.000000,35.000000,11.762868,0.182172,0.181569,0.289350,9.000000
30.000000,35.000000,11.760519,0.182179,0.181569,0.285873,8.000000
31.000000,35.000000,11.755933,0.182181,0.181570,0.286456,9.000000
32.000000,35.000000,11.736071,0.091004,0.072254,0.116637,8.000000
33.000000,35.000000,11.736404,0.182171,0.181568,0.284138,8.000000
34.000000,35.000000,11.726331,0.182161,0.181567,0.278666,9.000000
35.000000,35.000000,11.720059,0.182157,0.181566,0.290642,8.000000
36.000000,35.000000,11.714145,0.182156,0.181566,0.282681,8.000000
37.000000,35.000000,11.711565,0.182156,0.181566,0.287971,9.000000
38.000000,35.000000,11.711314,0.182154,0.181564,0.285124,8.000000
39.000000,35.000000,11.712410,0.182156,0.181565,0.290403,8.000000
40.000000,35.000000,11.713065,0.182157,0.181566,0.287897,8.000000
0.000000,36.000000,11.717603,0.182165,0.181571,0.280346,9.000000
1.000000,36.000000,11.719335,0.182167,0.181572,0.293063,9.000000
2.000000,36.000000,11.717891,0.182166,0.181572,0.286455,9.000000
3.000000,36.000000,11.718667,0.182165,0.181571,0.284736,8.000000
4.000000,36.000000,11.720114,0.182165,0.181570,0.285079,8.000000
5.000000,36.000000,11.723506,0.182165,0.181571,0.285134,9.000000
6.000000,36.000000,11.733645,0.182168,0.181572,0.289530,8.000000
7.000000,36.000000,11.742501,0.182172,0.181574,0.286071,9.000000
8.000000,36.000000,11.749802,0.182174,0.181573,0.288024,8.000000
9.000000,36.000000,11.750452,0.182175,0.181574,0.285551,8.000000
10.000000,36.000000,11.746102,0.182176,0.181575,0.286226,8.000000
11.000000,36.000000,11.739921,0.182177,0.181577,0.283159,8.000000
12.000000,36.000000,11.733992,0.182176,0.181577,0.278553,9.000000
13.000000,36.000000,11.730792,0.182176,0.181577,0.283348,8.000000
14.000000,36.000000,11.733473,0.182178,0.181579,0.286147,8.000000
15.000000,36.000000,11.738913,0.182178,0.181578,0.293629,8.000000
16.000000,36.000000,11.749337,0.182176,0.181577,0.286917,8.000000
17.000000,36.000000,11.756742,0.182176,0.181575,0.283342,9.000000
18.000000,36.000000,11.757223,0.182180,0.181577,0.284675,8.000000
19.000000,36.000000,11.752231,0.182180,0.181578,0.278363,8.000000
20.000000,36.000000,11.747668,0.182179,0.181577,0.286083,8.000000
21.000000,36.000000,11.743225,0.182175,0.181575,0.291813,8.000000
22.000000,36.000000,11.738062,0.182172,0.181574,0.283174,8.000000
23.000000,36.000000,11.745563,0.182172,0.181574,0.293213,9.000000
24.000000,36.000000,11.760089,0.182171,0.181570,0.284724,9.000000
25.000000,36.000000,11.779274,0.182180,0.181569,0.285331,9.000000
26.000000,36.000000,11.775577,0.081436,0.056909,0.077819,8.000000
27.000000,36.000000,11.777144,0.182177,0.181568,0.284650,9.000000
28.000000,36.000000,11.761794,0.182168,0.181568,0.284591,8.000000
29.000000,36.000000,11.752966,0.182173,0.181568,0.281709,8.000000
30.000000,36.000000,11.741103,0.091004,0.072254,0.115863,8.000000
31.000000,36.000000,11.752115,0.182177,0.181568,0.286078,8.000000
32.000000,36.000000,11.743407,0.182173,0.181567,0.282048,9.000000
33.000000,36.000000,11.736035,0.182163,0.181566,0.287317,8.000000
34.000000,36.000000,11.724803,0.182159,0.181566,0.290392,9.000000
35.000000,36.000000,11.716463,0.182157,0.181566,0.282334,8.000000
36.000000,36.000000,11.711665,0.182156,0.181566,0.282566,9.000000
37.000000,36.000000,11.710521,0.182155,0.181565,0.286761,9.000000
38.000000,36.000000,11.709496,0.182155,0.181565,0.281086,8.000000
39.000000,36.000000,11.711870,0.182158,0.181567,0.286665,8.000000
40.000000,36.000000,11.713974,0.182160,0.181568,0.293324,8.000000
0.000000,37.000000,11.719648,0.182168,0.181573,0.286676,9.000000
1.000000,37.000000,11.719928,0.182170,0.181574,0.288259,8.000000
2.000000,37.000000,11.720370,0.182168,0.181572,0.284238,8.000000
3.000000,37.000000,11.721077,0.182168,0.181573,0.286710,9.000000
4.000000,37.000000,11.723990,0.182168,0.181573,0.286401,8.000000
5.000000,37.000000,11.731872,0.182169,0.181573,0.280881,8.000000
6.000000,37.000000,11.745476,0.182171,0.181573,0.283604,9.000000
7.000000,37.000000,11.760676,0.182178,0.181574,0.287365,8.000000
8.000000,37.000000,11.770493,0.182188,0.181576,0.284946,9.000000
9.000000,37.000000,11.769917,0.182184,0.181575,0.287746,8.000000
10.000000,37.000000,11.757659,0.182188,0.181576,0.280806,8.000000
11.000000,37.000000,11.748165,0.182181,0.181577,0.279814,8.000000
12.000000,37.000000,11.739032,0.182178,0.181577,0.276068,9.000000
13.000000,37.000000,11.734186,0.182178,0.181578,0.287444,8.000000
14.000000,37.000000,11.735380,0.182179,0.181579,0.288932,8.000000
15.000000,37.000000,11.741704,0.182178,0.181578,0.279831,8.000000
16.000000,37.000000,11.754304,0.182178,0.181576,0.292470,8.000000
17.000000,37.000000,11.765980,0.182183,0.181576,0.278058,9.000000
18.000000,37.000000,11.762868,0.182189,0.181577,0.282397,8.000000
19.000000,37.000000,11.754697,0.182182,0.181577,0.284335,8.000000
20.000000,37.000000,11.744154,0.182176,0.181576,0.287274,8.000000
21.000000,37.000000,11.736516,0.182171,0.181573,0.285758,9.000000
22.000000,37.000000,11.735856,0.182168,0.181571,0.278926,8.000000
23.000000,37.000000,11.743488,0.182169,0.181570,0.278041,8.000000
24.000000,37.000000,11.757772,0.182176,0.181570,0.282287,8.000000
25.000000,37.000000,11.780295,0.182173,0.181568,0.289118,9.000000
26.000000,37.000000,11.782718,0.182178,0.181567,0.285734,8.000000
27.000000,37.000000,11.768568,0.182166,0.181566,0.279047,8.000000
28.000000,37.000000,11.752477,0.182163,0.181567,0.292148,8.000000
29.000000,37.000000,11.743481,0.182162,0.181565,0.285106,8.000000
30.000000,37.000000,11.740694,0.182170,0.181567,0.285954,8.000000
31.000000,37.000000,11.740004,0.182163,0.181565,0.278756,9.000000
32.000000,37.000000,11.736044,0.182161,0.181566,0.286881,9.000000
33.000000,37.000000,11.726676,0.182157,0.181565,0.283480,8.000000
34.000000,37.000000,11.719274,0.182157,0.181566,0.283978,8.000000
35.000000,37.000000,11.714342,0.182156,0.181565,0.286572,8.000000
36.000000,37.000000,11.711503,0.182157,0.181566,0.287981,9.000000
37.000000,37.000000,11.710606,0.182158,0.181567,0.282019,8.000000
38.000000,37.000000,11.710316,0.182157,0.181566,0.280003,8.000000
39.000000,37.000000,11.711679,0.182157,0.181566,0.282554,8.000000
40.000000,37.000000,11.714041,0.182158,0.181567,0.283264,9.000000
0.000000,38.000000,11.722371,0.182170,0.181574,0.286658,9.000000
1.000000,38.000000,11.722662,0.182169,0.181573,0.286625,8.000000
2.000000,38.000000,11.722342,0.182169,0.181573,0.284038,9.000000
3.000000,38.000000,11.725783,0.182169,0.181573,0.284201,9.000000
4.000000,38.000000,11.731213,0.182172,0.181575,0.280959,8.000000
5.000000,38.000000,11.743418,0.182173,0.181574,0.281478,8.000000
6.000000,38.000000,11.760408,0.182176,0.181573,0.283065,8.000000
7.000000,38.000000,11.776579,0.182189,0.181576,0.280513,9.000000
8.000000,38.000000,11.772341,0.081752,0.057521,0.079943,8.000000
9.000000,38.000000,11.779924,0.182201,0.181577,0.284172,9.000000
10.000000,38.000000,11.755547,0.091008,0.072255,0.115878,8.000000
11.000000,38.000000,11.753615,0.182191,0.181579,0.283333,9.000000
12.000000,38.000000,11.741780,0.182181,0.181578,0.285932,8.000000
13.000000,38.000000,11.735568,0.182182,0.181581,0.284766,8.000000
14.000000,38.000000,11.737643,0.182180,0.181580,0.281714,8.000000
15.000000,38.000000,11.749269,0.182177,0.181576,0.286497,8.000000
16.000000,38.000000,11.769645,0.182181,0.181574,0.286799,9.000000
17.000000,38.000000,11.779505,0.182199,0.181576,0.287186,8.000000
18.000000,38.000000,11.765766,0.090284,0.071217,0.117639,8.000000
19.000000,38.000000,11.760353,0.182186,0.181575,0.287650,9.000000
20.000000,38.000000,11.743891,0.182174,0.181574,0.284618,8.000000
21.000000,38.000000,11.735065,0.182169,0.181573,0.286386,9.000000
22.000000,38.000000,11.737080,0.182167,0.181571,0.287649,8.000000
23.000000,38.000000,11.748410,0.182173,0.181570,0.282766,8.000000
